ExecutionTime,high,low,close,volume,delivery_time
2022-11-10 19:45:00+01:00,65.13,62.22,65.13,0.1,2022-11-11 00:30:00
2022-11-10 20:00:00+01:00,64.76,61.78,64.76,0.25,2022-11-11 00:30:00
2022-11-10 20:15:00+01:00,70.13,67.8,70.03,1.325,2022-11-11 00:30:00
2022-11-10 20:30:00+01:00,70.12,70.12,70.12,0.1,2022-11-11 00:30:00
2022-11-10 20:45:00+01:00,70.12,70.1,70.12,4.275,2022-11-11 00:30:00
2022-11-10 21:00:00+01:00,72.8,68.61,68.61,4.65,2022-11-11 00:30:00
2022-11-10 21:15:00+01:00,70.13,68.3,70.12,1.1,2022-11-11 00:30:00
2022-11-10 21:30:00+01:00,84.44,68.5,82.8,24.8,2022-11-11 00:30:00
2022-11-10 21:45:00+01:00,89.73,82.0,82.4,13.125,2022-11-11 00:30:00
2022-11-10 22:00:00+01:00,86.85,77.94,80.41,9.55,2022-11-11 00:30:00
2022-11-10 22:15:00+01:00,92.05,80.7,83.54,14.65,2022-11-11 00:30:00
2022-11-10 22:30:00+01:00,94.26,80.64,94.26,22.6,2022-11-11 00:30:00
2022-11-10 22:45:00+01:00,97.95,85.7,87.41,48.475,2022-11-11 00:30:00
2022-11-10 23:00:00+01:00,88.99,77.94,79.18,33.675,2022-11-11 00:30:00
2022-11-10 23:15:00+01:00,88.99,77.94,79.18,0.0,2022-11-11 00:30:00
2022-11-10 23:30:00+01:00,88.99,77.94,79.18,0.0,2022-11-11 00:30:00
2022-11-10 23:45:00+01:00,88.99,77.94,79.18,0.0,2022-11-11 00:30:00
2022-11-11 00:00:00+01:00,88.99,77.94,79.18,0.0,2022-11-11 00:30:00
2022-11-17 16:30:00+01:00,143.4,143.4,143.4,0.025,2022-11-18 00:30:00
2022-11-17 16:45:00+01:00,143.4,143.4,143.4,0.0,2022-11-18 00:30:00
2022-11-17 17:00:00+01:00,143.4,143.4,143.4,0.0,2022-11-18 00:30:00
2022-11-17 17:15:00+01:00,139.9,139.9,139.9,1.325,2022-11-18 00:30:00
2022-11-17 17:30:00+01:00,145.02,139.8,145.02,1.75,2022-11-18 00:30:00
2022-11-17 17:45:00+01:00,145.24,145.24,145.24,0.475,2022-11-18 00:30:00
2022-11-17 18:00:00+01:00,145.5,144.99,145.5,0.425,2022-11-18 00:30:00
2022-11-17 18:15:00+01:00,145.24,145.24,145.24,0.225,2022-11-18 00:30:00
2022-11-17 18:30:00+01:00,144.99,144.99,144.99,0.1,2022-11-18 00:30:00
2022-11-17 18:45:00+01:00,144.99,144.99,144.99,0.0,2022-11-18 00:30:00
2022-11-17 19:00:00+01:00,149.3,136.6,149.3,3.025,2022-11-18 00:30:00
2022-11-17 19:15:00+01:00,149.3,136.6,149.3,0.0,2022-11-18 00:30:00
2022-11-17 19:30:00+01:00,149.3,136.6,149.3,0.0,2022-11-18 00:30:00
2022-11-17 19:45:00+01:00,137.3,137.3,137.3,0.1,2022-11-18 00:30:00
2022-11-17 20:00:00+01:00,138.1,137.8,137.8,0.42500000000000004,2022-11-18 00:30:00
2022-11-17 20:15:00+01:00,150.02,142.42,150.02,2.225,2022-11-18 00:30:00
2022-11-17 20:30:00+01:00,161.9,140.75,161.9,1.275,2022-11-18 00:30:00
2022-11-17 20:45:00+01:00,158.9,134.0,158.9,15.15,2022-11-18 00:30:00
2022-11-17 21:00:00+01:00,154.09,129.6,129.6,13.725,2022-11-18 00:30:00
2022-11-17 21:15:00+01:00,144.0,140.68,142.9,1.9749999999999999,2022-11-18 00:30:00
2022-11-17 21:30:00+01:00,148.5,142.0,145.8,7.225,2022-11-18 00:30:00
2022-11-17 21:45:00+01:00,148.1,143.17,143.47,4.8,2022-11-18 00:30:00
2022-11-17 22:00:00+01:00,143.47,138.15,140.5,11.075,2022-11-18 00:30:00
2022-11-17 22:15:00+01:00,147.2,138.09,145.53,19.025,2022-11-18 00:30:00
2022-11-17 22:30:00+01:00,161.19,145.53,150.03,22.2,2022-11-18 00:30:00
2022-11-17 22:45:00+01:00,152.5,125.35,125.39,54.825,2022-11-18 00:30:00
2022-11-17 23:00:00+01:00,153.78,127.1,134.62,45.8,2022-11-18 00:30:00
2022-11-17 23:15:00+01:00,153.78,127.1,134.62,0.0,2022-11-18 00:30:00
2022-11-17 23:30:00+01:00,153.78,127.1,134.62,0.0,2022-11-18 00:30:00
2022-11-17 23:45:00+01:00,153.78,127.1,134.62,0.0,2022-11-18 00:30:00
2022-11-18 00:00:00+01:00,153.78,127.1,134.62,0.0,2022-11-18 00:30:00
2022-11-24 16:00:00+01:00,234.6,234.6,234.6,0.025,2022-11-25 00:30:00
2022-11-24 16:15:00+01:00,234.6,234.6,234.6,0.0,2022-11-25 00:30:00
2022-11-24 16:30:00+01:00,234.6,234.6,234.6,0.0,2022-11-25 00:30:00
2022-11-24 16:45:00+01:00,234.6,234.6,234.6,0.0,2022-11-25 00:30:00
2022-11-24 17:00:00+01:00,208.0,202.8,208.0,1.35,2022-11-25 00:30:00
2022-11-24 17:15:00+01:00,208.0,202.8,208.0,0.0,2022-11-25 00:30:00
2022-11-24 17:30:00+01:00,206.05,195.66,195.66,1.0,2022-11-25 00:30:00
2022-11-24 17:45:00+01:00,194.65,194.65,194.65,0.2,2022-11-25 00:30:00
2022-11-24 18:00:00+01:00,194.39,189.32,194.39,1.1,2022-11-25 00:30:00
2022-11-24 18:15:00+01:00,194.39,189.32,194.39,0.0,2022-11-25 00:30:00
2022-11-24 18:30:00+01:00,189.32,185.0,185.0,0.95,2022-11-25 00:30:00
2022-11-24 18:45:00+01:00,187.7,182.07,182.07,0.45,2022-11-25 00:30:00
2022-11-24 19:00:00+01:00,184.4,183.07,183.07,0.625,2022-11-25 00:30:00
2022-11-24 19:15:00+01:00,191.07,181.07,191.07,5.725,2022-11-25 00:30:00
2022-11-24 19:30:00+01:00,191.9,190.7,191.9,1.075,2022-11-25 00:30:00
2022-11-24 19:45:00+01:00,191.9,190.7,191.9,0.0,2022-11-25 00:30:00
2022-11-24 20:00:00+01:00,186.91,185.8,186.91,1.3250000000000002,2022-11-25 00:30:00
2022-11-24 20:15:00+01:00,192.0,186.91,186.91,0.275,2022-11-25 00:30:00
2022-11-24 20:30:00+01:00,192.35,178.57,178.57,2.575,2022-11-25 00:30:00
2022-11-24 20:45:00+01:00,182.8,176.07,182.6,2.9,2022-11-25 00:30:00
2022-11-24 21:00:00+01:00,177.2,173.61,173.61,2.85,2022-11-25 00:30:00
2022-11-24 21:15:00+01:00,191.07,181.91,191.07,2.45,2022-11-25 00:30:00
2022-11-24 21:30:00+01:00,197.17,191.5,196.29,1.125,2022-11-25 00:30:00
2022-11-24 21:45:00+01:00,203.09,195.19,195.19,9.25,2022-11-25 00:30:00
2022-11-24 22:00:00+01:00,198.7,189.32,191.55,14.5,2022-11-25 00:30:00
2022-11-24 22:15:00+01:00,192.73,183.55,192.73,7.375,2022-11-25 00:30:00
2022-11-24 22:30:00+01:00,203.6,192.76,203.56,8.525,2022-11-25 00:30:00
2022-11-24 22:45:00+01:00,226.53,201.41,216.38,48.65,2022-11-25 00:30:00
2022-11-24 23:00:00+01:00,220.9,202.9,220.89,63.925,2022-11-25 00:30:00
2022-11-24 23:15:00+01:00,220.9,202.9,220.89,0.0,2022-11-25 00:30:00
2022-11-24 23:30:00+01:00,220.9,202.9,220.89,0.0,2022-11-25 00:30:00
2022-11-24 23:45:00+01:00,220.9,202.9,220.89,0.0,2022-11-25 00:30:00
2022-11-25 00:00:00+01:00,220.9,202.9,220.89,0.0,2022-11-25 00:30:00
2022-12-01 16:15:00+01:00,316.84,309.62,316.84,0.35,2022-12-02 00:30:00
2022-12-01 16:30:00+01:00,306.72,306.72,306.72,0.925,2022-12-02 00:30:00
2022-12-01 16:45:00+01:00,306.72,306.72,306.72,0.0,2022-12-02 00:30:00
2022-12-01 17:00:00+01:00,306.72,306.72,306.72,0.0,2022-12-02 00:30:00
2022-12-01 17:15:00+01:00,316.84,316.84,316.84,0.25,2022-12-02 00:30:00
2022-12-01 17:30:00+01:00,321.78,321.53,321.78,0.3,2022-12-02 00:30:00
2022-12-01 17:45:00+01:00,327.08,321.53,323.09,0.5499999999999999,2022-12-02 00:30:00
2022-12-01 18:00:00+01:00,321.76,321.53,321.53,0.15,2022-12-02 00:30:00
2022-12-01 18:15:00+01:00,339.6,312.6,312.6,1.1,2022-12-02 00:30:00
2022-12-01 18:30:00+01:00,350.01,320.96,320.96,4.125,2022-12-02 00:30:00
2022-12-01 18:45:00+01:00,320.96,320.96,320.96,1.375,2022-12-02 00:30:00
2022-12-01 19:00:00+01:00,320.96,320.96,320.96,0.0,2022-12-02 00:30:00
2022-12-01 19:15:00+01:00,329.0,329.0,329.0,0.125,2022-12-02 00:30:00
2022-12-01 19:30:00+01:00,339.34,329.34,339.34,0.525,2022-12-02 00:30:00
2022-12-01 19:45:00+01:00,333.3,333.3,333.3,0.45,2022-12-02 00:30:00
2022-12-01 20:00:00+01:00,333.3,333.3,333.3,0.0,2022-12-02 00:30:00
2022-12-01 20:15:00+01:00,334.61,334.61,334.61,0.1,2022-12-02 00:30:00
2022-12-01 20:30:00+01:00,331.2,331.1,331.1,0.825,2022-12-02 00:30:00
2022-12-01 20:45:00+01:00,331.2,331.1,331.1,0.0,2022-12-02 00:30:00
2022-12-01 21:00:00+01:00,332.04,323.5,326.32,2.5,2022-12-02 00:30:00
2022-12-01 21:15:00+01:00,335.0,325.35,332.03,12.175,2022-12-02 00:30:00
2022-12-01 21:30:00+01:00,333.7,325.3,325.3,27.125,2022-12-02 00:30:00
2022-12-01 21:45:00+01:00,327.2,324.1,327.19,13.1,2022-12-02 00:30:00
2022-12-01 22:00:00+01:00,328.89,318.74,318.74,24.65,2022-12-02 00:30:00
2022-12-01 22:15:00+01:00,333.09,320.7,329.87,5.2,2022-12-02 00:30:00
2022-12-01 22:30:00+01:00,334.39,327.4,333.1,21.8,2022-12-02 00:30:00
2022-12-01 22:45:00+01:00,346.93,323.35,323.35,53.95,2022-12-02 00:30:00
2022-12-01 23:00:00+01:00,349.3,333.53,336.04,20.575,2022-12-02 00:30:00
2022-12-01 23:15:00+01:00,349.3,333.53,336.04,0.0,2022-12-02 00:30:00
2022-12-01 23:30:00+01:00,349.3,333.53,336.04,0.0,2022-12-02 00:30:00
2022-12-01 23:45:00+01:00,349.3,333.53,336.04,0.0,2022-12-02 00:30:00
2022-12-02 00:00:00+01:00,349.3,333.53,336.04,0.0,2022-12-02 00:30:00
2022-12-08 16:15:00+01:00,350.8,348.43,348.43,0.125,2022-12-09 00:30:00
2022-12-08 16:30:00+01:00,350.8,348.43,348.43,0.0,2022-12-09 00:30:00
2022-12-08 16:45:00+01:00,350.8,348.43,348.43,0.0,2022-12-09 00:30:00
2022-12-08 17:00:00+01:00,350.1,350.1,350.1,0.075,2022-12-09 00:30:00
2022-12-08 17:15:00+01:00,350.1,350.1,350.1,0.0,2022-12-09 00:30:00
2022-12-08 17:30:00+01:00,350.1,350.1,350.1,0.0,2022-12-09 00:30:00
2022-12-08 17:45:00+01:00,350.1,350.1,350.1,0.0,2022-12-09 00:30:00
2022-12-08 18:00:00+01:00,350.1,350.1,350.1,0.0,2022-12-09 00:30:00
2022-12-08 18:15:00+01:00,358.48,350.8,350.8,1.25,2022-12-09 00:30:00
2022-12-08 18:30:00+01:00,366.3,365.6,366.3,0.5,2022-12-09 00:30:00
2022-12-08 18:45:00+01:00,366.3,365.6,366.3,0.0,2022-12-09 00:30:00
2022-12-08 19:00:00+01:00,359.3,350.8,356.8,4.0,2022-12-09 00:30:00
2022-12-08 19:15:00+01:00,359.3,350.8,356.8,0.0,2022-12-09 00:30:00
2022-12-08 19:30:00+01:00,363.3,355.29,362.22,5.3,2022-12-09 00:30:00
2022-12-08 19:45:00+01:00,362.22,362.22,362.22,0.25,2022-12-09 00:30:00
2022-12-08 20:00:00+01:00,362.22,362.22,362.22,0.0,2022-12-09 00:30:00
2022-12-08 20:15:00+01:00,365.28,361.33,361.33,1.625,2022-12-09 00:30:00
2022-12-08 20:30:00+01:00,366.45,365.59,366.45,1.125,2022-12-09 00:30:00
2022-12-08 20:45:00+01:00,366.0,361.11,366.0,0.7,2022-12-09 00:30:00
2022-12-08 21:00:00+01:00,375.3,360.16,375.04,9.975,2022-12-09 00:30:00
2022-12-08 21:15:00+01:00,425.6,374.22,384.85,72.8,2022-12-09 00:30:00
2022-12-08 21:30:00+01:00,393.08,368.3,375.38,12.225,2022-12-09 00:30:00
2022-12-08 21:45:00+01:00,375.95,360.85,361.21,10.475,2022-12-09 00:30:00
2022-12-08 22:00:00+01:00,375.74,362.15,362.31,21.425,2022-12-09 00:30:00
2022-12-08 22:15:00+01:00,364.19,349.26,351.38,34.475,2022-12-09 00:30:00
2022-12-08 22:30:00+01:00,356.0,346.37,351.7,12.025,2022-12-09 00:30:00
2022-12-08 22:45:00+01:00,356.7,338.58,347.35,54.525,2022-12-09 00:30:00
2022-12-08 23:00:00+01:00,354.28,330.0,336.83,67.8,2022-12-09 00:30:00
2022-12-08 23:15:00+01:00,354.28,330.0,336.83,0.0,2022-12-09 00:30:00
2022-12-08 23:30:00+01:00,354.28,330.0,336.83,0.0,2022-12-09 00:30:00
2022-12-08 23:45:00+01:00,354.28,330.0,336.83,0.0,2022-12-09 00:30:00
2022-12-09 00:00:00+01:00,354.28,330.0,336.83,0.0,2022-12-09 00:30:00
2022-12-15 16:30:00+01:00,309.83,299.13,299.13,0.275,2022-12-16 00:30:00
2022-12-15 16:45:00+01:00,307.34,299.26,299.45,0.9,2022-12-16 00:30:00
2022-12-15 17:00:00+01:00,298.2,298.2,298.2,0.25,2022-12-16 00:30:00
2022-12-15 17:15:00+01:00,298.2,298.2,298.2,0.0,2022-12-16 00:30:00
2022-12-15 17:30:00+01:00,298.2,298.2,298.2,0.0,2022-12-16 00:30:00
2022-12-15 17:45:00+01:00,298.2,298.2,298.2,0.0,2022-12-16 00:30:00
2022-12-15 18:00:00+01:00,301.52,299.85,301.52,0.475,2022-12-16 00:30:00
2022-12-15 18:15:00+01:00,309.9,299.11,309.9,0.875,2022-12-16 00:30:00
2022-12-15 18:30:00+01:00,308.23,299.7,299.7,0.625,2022-12-16 00:30:00
2022-12-15 18:45:00+01:00,307.25,295.73,295.73,1.8,2022-12-16 00:30:00
2022-12-15 19:00:00+01:00,293.76,292.82,292.82,3.075,2022-12-16 00:30:00
2022-12-15 19:15:00+01:00,292.01,286.62,286.62,7.6,2022-12-16 00:30:00
2022-12-15 19:30:00+01:00,286.2,281.64,285.35,4.8,2022-12-16 00:30:00
2022-12-15 19:45:00+01:00,286.2,281.64,285.35,0.0,2022-12-16 00:30:00
2022-12-15 20:00:00+01:00,286.2,281.64,285.35,0.0,2022-12-16 00:30:00
2022-12-15 20:15:00+01:00,286.2,281.64,285.35,0.0,2022-12-16 00:30:00
2022-12-15 20:30:00+01:00,286.2,281.64,285.35,0.0,2022-12-16 00:30:00
2022-12-15 20:45:00+01:00,319.85,281.31,299.13,18.45,2022-12-16 00:30:00
2022-12-15 21:00:00+01:00,296.22,288.76,288.76,4.9,2022-12-16 00:30:00
2022-12-15 21:15:00+01:00,296.52,292.07,296.52,0.5,2022-12-16 00:30:00
2022-12-15 21:30:00+01:00,301.75,296.51,297.97,13.175,2022-12-16 00:30:00
2022-12-15 21:45:00+01:00,298.3,287.47,289.16,15.05,2022-12-16 00:30:00
2022-12-15 22:00:00+01:00,293.21,275.75,275.8,42.025,2022-12-16 00:30:00
2022-12-15 22:15:00+01:00,296.08,271.19,296.08,30.475,2022-12-16 00:30:00
2022-12-15 22:30:00+01:00,300.0,286.65,293.6,16.275,2022-12-16 00:30:00
2022-12-15 22:45:00+01:00,304.36,294.11,301.97,32.85,2022-12-16 00:30:00
2022-12-15 23:00:00+01:00,300.61,279.25,291.86,50.15,2022-12-16 00:30:00
2022-12-15 23:15:00+01:00,300.61,279.25,291.86,0.0,2022-12-16 00:30:00
2022-12-15 23:30:00+01:00,300.61,279.25,291.86,0.0,2022-12-16 00:30:00
2022-12-15 23:45:00+01:00,300.61,279.25,291.86,0.0,2022-12-16 00:30:00
2022-12-16 00:00:00+01:00,300.61,279.25,291.86,0.0,2022-12-16 00:30:00
2022-12-22 15:15:00+01:00,140.02,140.02,140.02,0.125,2022-12-23 00:30:00
2022-12-22 15:30:00+01:00,186.88,186.88,186.88,0.05,2022-12-23 00:30:00
2022-12-22 15:45:00+01:00,186.88,186.88,186.88,0.0,2022-12-23 00:30:00
2022-12-22 16:00:00+01:00,186.88,186.88,186.88,0.0,2022-12-23 00:30:00
2022-12-22 16:15:00+01:00,186.88,186.88,186.88,0.0,2022-12-23 00:30:00
2022-12-22 16:30:00+01:00,186.88,186.88,186.88,0.0,2022-12-23 00:30:00
2022-12-22 16:45:00+01:00,178.7,138.52,138.52,1.0,2022-12-23 00:30:00
2022-12-22 17:00:00+01:00,147.33,144.29,144.29,0.525,2022-12-23 00:30:00
2022-12-22 17:15:00+01:00,143.05,138.52,138.52,0.6,2022-12-23 00:30:00
2022-12-22 17:30:00+01:00,138.52,137.59,137.59,1.625,2022-12-23 00:30:00
2022-12-22 17:45:00+01:00,139.54,136.9,139.54,5.475,2022-12-23 00:30:00
2022-12-22 18:00:00+01:00,136.15,123.55,127.82,16.925,2022-12-23 00:30:00
2022-12-22 18:15:00+01:00,134.54,124.4,134.54,5.25,2022-12-23 00:30:00
2022-12-22 18:30:00+01:00,140.08,124.89,126.0,6.75,2022-12-23 00:30:00
2022-12-22 18:45:00+01:00,130.79,122.08,126.69,3.9499999999999997,2022-12-23 00:30:00
2022-12-22 19:00:00+01:00,136.0,123.2,133.73,7.6,2022-12-23 00:30:00
2022-12-22 19:15:00+01:00,133.73,126.0,126.0,0.125,2022-12-23 00:30:00
2022-12-22 19:30:00+01:00,136.0,124.1,136.0,8.425,2022-12-23 00:30:00
2022-12-22 19:45:00+01:00,140.9,136.0,140.1,10.675,2022-12-23 00:30:00
2022-12-22 20:00:00+01:00,157.96,143.92,157.96,19.825,2022-12-23 00:30:00
2022-12-22 20:15:00+01:00,154.13,141.08,147.91,23.075,2022-12-23 00:30:00
2022-12-22 20:30:00+01:00,146.87,140.45,140.45,12.375,2022-12-23 00:30:00
2022-12-22 20:45:00+01:00,149.5,140.74,149.4,23.475,2022-12-23 00:30:00
2022-12-22 21:00:00+01:00,154.2,134.45,144.79,15.75,2022-12-23 00:30:00
2022-12-22 21:15:00+01:00,151.38,145.38,151.27,7.825,2022-12-23 00:30:00
2022-12-22 21:30:00+01:00,152.14,145.88,151.3,6.95,2022-12-23 00:30:00
2022-12-22 21:45:00+01:00,152.6,140.11,147.01,20.8,2022-12-23 00:30:00
2022-12-22 22:00:00+01:00,159.89,139.03,155.11,12.4,2022-12-23 00:30:00
2022-12-22 22:15:00+01:00,158.16,143.41,149.01,20.5,2022-12-23 00:30:00
2022-12-22 22:30:00+01:00,156.96,141.92,141.92,22.75,2022-12-23 00:30:00
2022-12-22 22:45:00+01:00,149.6,133.31,141.65,30.375,2022-12-23 00:30:00
2022-12-22 23:00:00+01:00,158.08,134.39,149.72,33.25,2022-12-23 00:30:00
2022-12-22 23:15:00+01:00,158.08,134.39,149.72,0.0,2022-12-23 00:30:00
2022-12-22 23:30:00+01:00,158.08,134.39,149.72,0.0,2022-12-23 00:30:00
2022-12-22 23:45:00+01:00,158.08,134.39,149.72,0.0,2022-12-23 00:30:00
2022-12-23 00:00:00+01:00,158.08,134.39,149.72,0.0,2022-12-23 00:30:00
2022-12-29 15:15:00+01:00,8.18,8.18,8.18,0.025,2022-12-30 00:30:00
2022-12-29 15:30:00+01:00,8.18,8.18,8.18,0.0,2022-12-30 00:30:00
2022-12-29 15:45:00+01:00,27.9,26.9,27.9,0.325,2022-12-30 00:30:00
2022-12-29 16:00:00+01:00,27.9,26.9,27.9,0.0,2022-12-30 00:30:00
2022-12-29 16:15:00+01:00,32.61,23.88,32.61,0.3,2022-12-30 00:30:00
2022-12-29 16:30:00+01:00,32.61,23.88,32.61,0.0,2022-12-30 00:30:00
2022-12-29 16:45:00+01:00,32.61,23.88,32.61,0.0,2022-12-30 00:30:00
2022-12-29 17:00:00+01:00,26.19,25.65,25.65,0.2,2022-12-30 00:30:00
2022-12-29 17:15:00+01:00,26.19,25.65,25.65,0.0,2022-12-30 00:30:00
2022-12-29 17:30:00+01:00,26.19,25.65,25.65,0.0,2022-12-30 00:30:00
2022-12-29 17:45:00+01:00,26.19,25.65,25.65,0.0,2022-12-30 00:30:00
2022-12-29 18:00:00+01:00,26.19,25.65,25.65,0.0,2022-12-30 00:30:00
2022-12-29 18:15:00+01:00,30.0,25.7,28.81,1.4,2022-12-30 00:30:00
2022-12-29 18:30:00+01:00,32.66,25.7,32.66,0.575,2022-12-30 00:30:00
2022-12-29 18:45:00+01:00,32.66,25.7,32.66,0.0,2022-12-30 00:30:00
2022-12-29 19:00:00+01:00,32.66,25.7,32.66,0.0,2022-12-30 00:30:00
2022-12-29 19:15:00+01:00,22.6,22.6,22.6,0.125,2022-12-30 00:30:00
2022-12-29 19:30:00+01:00,27.4,27.39,27.4,0.325,2022-12-30 00:30:00
2022-12-29 19:45:00+01:00,21.19,12.0,12.0,0.35000000000000003,2022-12-30 00:30:00
2022-12-29 20:00:00+01:00,19.7,19.7,19.7,0.1,2022-12-30 00:30:00
2022-12-29 20:15:00+01:00,19.7,17.16,18.74,1.9000000000000001,2022-12-30 00:30:00
2022-12-29 20:30:00+01:00,18.95,9.96,16.87,14.375,2022-12-30 00:30:00
2022-12-29 20:45:00+01:00,18.74,16.87,17.2,2.6,2022-12-30 00:30:00
2022-12-29 21:00:00+01:00,18.3,17.2,18.3,0.975,2022-12-30 00:30:00
2022-12-29 21:15:00+01:00,18.69,12.19,16.5,3.5,2022-12-30 00:30:00
2022-12-29 21:30:00+01:00,27.9,14.08,19.48,4.825,2022-12-30 00:30:00
2022-12-29 21:45:00+01:00,20.91,15.89,17.96,4.025,2022-12-30 00:30:00
2022-12-29 22:00:00+01:00,20.29,16.05,17.16,7.275,2022-12-30 00:30:00
2022-12-29 22:15:00+01:00,24.9,16.3,16.97,23.65,2022-12-30 00:30:00
2022-12-29 22:30:00+01:00,20.83,13.81,16.39,10.025,2022-12-30 00:30:00
2022-12-29 22:45:00+01:00,17.55,8.95,14.78,13.325000000000001,2022-12-30 00:30:00
2022-12-29 23:00:00+01:00,22.0,2.56,6.22,22.2,2022-12-30 00:30:00
2022-12-29 23:15:00+01:00,22.0,2.56,6.22,0.0,2022-12-30 00:30:00
2022-12-29 23:30:00+01:00,22.0,2.56,6.22,0.0,2022-12-30 00:30:00
2022-12-29 23:45:00+01:00,22.0,2.56,6.22,0.0,2022-12-30 00:30:00
2022-12-30 00:00:00+01:00,22.0,2.56,6.22,0.0,2022-12-30 00:30:00
2023-01-05 15:45:00+01:00,114.87,114.87,114.87,0.025,2023-01-06 00:30:00
2023-01-05 16:00:00+01:00,126.41,126.41,126.41,0.25,2023-01-06 00:30:00
2023-01-05 16:15:00+01:00,126.41,126.41,126.41,0.0,2023-01-06 00:30:00
2023-01-05 16:30:00+01:00,126.41,126.41,126.41,0.0,2023-01-06 00:30:00
2023-01-05 16:45:00+01:00,126.41,126.41,126.41,0.0,2023-01-06 00:30:00
2023-01-05 17:00:00+01:00,129.24,126.4,128.54,4.9,2023-01-06 00:30:00
2023-01-05 17:15:00+01:00,132.04,126.0,126.0,6.375,2023-01-06 00:30:00
2023-01-05 17:30:00+01:00,126.1,126.1,126.1,1.0,2023-01-06 00:30:00
2023-01-05 17:45:00+01:00,126.1,126.1,126.1,0.0,2023-01-06 00:30:00
2023-01-05 18:00:00+01:00,126.1,126.1,126.1,0.6000000000000001,2023-01-06 00:30:00
2023-01-05 18:15:00+01:00,128.8,128.8,128.8,0.15,2023-01-06 00:30:00
2023-01-05 18:30:00+01:00,129.8,126.1,129.8,1.95,2023-01-06 00:30:00
2023-01-05 18:45:00+01:00,129.8,126.1,129.8,0.0,2023-01-06 00:30:00
2023-01-05 19:00:00+01:00,125.57,125.57,125.57,0.325,2023-01-06 00:30:00
2023-01-05 19:15:00+01:00,129.95,124.72,124.72,3.875,2023-01-06 00:30:00
2023-01-05 19:30:00+01:00,129.39,127.44,127.44,0.75,2023-01-06 00:30:00
2023-01-05 19:45:00+01:00,123.5,123.5,123.5,0.75,2023-01-06 00:30:00
2023-01-05 20:00:00+01:00,127.0,120.46,120.46,1.4,2023-01-06 00:30:00
2023-01-05 20:15:00+01:00,119.95,109.57,113.06,20.35,2023-01-06 00:30:00
2023-01-05 20:30:00+01:00,113.53,110.59,110.59,1.25,2023-01-06 00:30:00
2023-01-05 20:45:00+01:00,110.6,109.05,109.05,4.625,2023-01-06 00:30:00
2023-01-05 21:00:00+01:00,110.89,105.54,107.4,18.7,2023-01-06 00:30:00
2023-01-05 21:15:00+01:00,109.42,106.02,106.9,9.7,2023-01-06 00:30:00
2023-01-05 21:30:00+01:00,110.9,107.02,108.7,14.675,2023-01-06 00:30:00
2023-01-05 21:45:00+01:00,114.77,108.7,110.62,25.625,2023-01-06 00:30:00
2023-01-05 22:00:00+01:00,119.37,108.93,119.09,30.925,2023-01-06 00:30:00
2023-01-05 22:15:00+01:00,125.01,117.4,122.82,34.1,2023-01-06 00:30:00
2023-01-05 22:30:00+01:00,129.69,113.71,116.9,37.225,2023-01-06 00:30:00
2023-01-05 22:45:00+01:00,132.32,107.54,130.64,53.45,2023-01-06 00:30:00
2023-01-05 23:00:00+01:00,135.7,100.07,135.6,33.85,2023-01-06 00:30:00
2023-01-05 23:15:00+01:00,135.7,100.07,135.6,0.0,2023-01-06 00:30:00
2023-01-05 23:30:00+01:00,135.7,100.07,135.6,0.0,2023-01-06 00:30:00
2023-01-05 23:45:00+01:00,135.7,100.07,135.6,0.0,2023-01-06 00:30:00
2023-01-06 00:00:00+01:00,135.7,100.07,135.6,0.0,2023-01-06 00:30:00
2023-01-12 17:15:00+01:00,44.99,44.99,44.99,0.125,2023-01-13 00:30:00
2023-01-12 17:30:00+01:00,44.99,44.99,44.99,0.0,2023-01-13 00:30:00
2023-01-12 17:45:00+01:00,44.99,44.99,44.99,0.0,2023-01-13 00:30:00
2023-01-12 18:00:00+01:00,51.8,48.79,51.11,2.6,2023-01-13 00:30:00
2023-01-12 18:15:00+01:00,51.8,48.79,51.11,0.0,2023-01-13 00:30:00
2023-01-12 18:30:00+01:00,52.88,48.99,52.88,0.65,2023-01-13 00:30:00
2023-01-12 18:45:00+01:00,52.88,48.99,52.88,0.0,2023-01-13 00:30:00
2023-01-12 19:00:00+01:00,50.6,46.0,47.23,0.85,2023-01-13 00:30:00
2023-01-12 19:15:00+01:00,47.71,45.91,45.91,3.25,2023-01-13 00:30:00
2023-01-12 19:30:00+01:00,45.91,42.85,42.85,1.3,2023-01-13 00:30:00
2023-01-12 19:45:00+01:00,48.1,48.1,48.1,0.425,2023-01-13 00:30:00
2023-01-12 20:00:00+01:00,47.18,41.65,41.65,1.0,2023-01-13 00:30:00
2023-01-12 20:15:00+01:00,47.08,45.25,45.25,1.125,2023-01-13 00:30:00
2023-01-12 20:30:00+01:00,49.45,48.0,49.45,0.5,2023-01-13 00:30:00
2023-01-12 20:45:00+01:00,51.47,43.98,51.47,2.0,2023-01-13 00:30:00
2023-01-12 21:00:00+01:00,68.89,51.35,67.25,16.525,2023-01-13 00:30:00
2023-01-12 21:15:00+01:00,72.97,62.83,70.31,25.05,2023-01-13 00:30:00
2023-01-12 21:30:00+01:00,72.97,60.63,67.87,35.35,2023-01-13 00:30:00
2023-01-12 21:45:00+01:00,73.78,64.7,73.78,22.3,2023-01-13 00:30:00
